brand,post_url,post_timestamp,comment_timestamp,topic,sentiment,comment_text
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-26T10:34:44.000Z,Network Experience,neutral,"Sidoarjo Jatim belum bisa 5G min, aku kalau maen ke Surabaya bisa 5G dimanapun"
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-26T10:32:45.000Z,Corporate & Brand,positive,The best 🤩👍💪
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-26T09:50:03.000Z,Other,neutral,Pertama min👋
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-10T00:18:27.000Z,Package & Pricing,negative,Kurangin aja terus kuotanya.. biarin dah buat nambah²in timbangan Lo di akhirat..
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-06T13:26:11.000Z,Customer Service,negative,"Ya Allah, baru pasang status.. kesellll banget sama Telkomsel 😭"
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-06T06:18:16.000Z,Network Experience,negative,Jaringannya tolong dong... Ampun dah JKT kaya dikampung!
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-05T22:20:52.000Z,Network Experience,negative,pret sinyalnya ilang' mulu😂
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-05T14:34:34.000Z,Network Experience,negative,Sinyal lu sama kelomang juga cepetan kelomang
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-05T06:25:00.000Z,Network Experience,negative,Tetep aja setiap lewat stasiun UI sampai stasiun LA & stasiun Kalibata sampai stasiun Cawang sinyal nya selalu ambyaarr huhu
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-05T02:44:59.000Z,Network Experience,negative,"Dimall aja koneksi super lambat, latency koneksi nya dulu dibenerin"
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-04T05:37:55.000Z,Package & Pricing,negative,Adain paket unlimited min mau download apk mau perbarui apknya slalu belum selesai eh keburu kuota abis 😢
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-04T02:17:34.000Z,Network Experience,negative,Tapi pas mati lampu sinyal inet mati😂
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-04T01:42:31.000Z,Package & Pricing,negative,Makin hari harga paketnya makin ga masuk akalll
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-03T16:13:34.000Z,Package & Pricing,negative,Kenapa ya pulsa ku selalu disedot padahal gak pernah dipakai 😄
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-03T15:34:52.000Z,Package & Pricing,negative,"tolong terima saran dan masukannya ya min, untuk perihal paket telkomsel ini, banyak paket yang mencantumkan ""video/ prime/ tv dll"" yang pada dasarnya tidak semua kalangan yang menggunakan paket itu, kebanyakan orang-orang bertahan memilih telkomsel karena nomornya telah lama digunakan ( banyak orang yang sudah mengethui / menyimpan nomor si fulan). alangkah baiknya dipisahkan antara khusus internet dan khusus untuk video streaming ( termasuk akun premium berlangganannya), masukan ini sulit diterima, karena vendor telah bekerja sama dengan telkomsel untuk menampilkan berlangganan pada aplikasi tersebut😢"
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-03T12:50:47.000Z,Network Experience,negative,"harga ga ngotak, jaringannya lebih ga ngotak, heran bgt sih. gw pengguna lama yah udh dari umur 10 sampe udh umur 25 ini jadi makin emosi akhir"" ini, pulsa data kokk leleettttttt bangett, mana harganya bikin sakit hati 🥀"
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-03T12:15:10.000Z,Package & Pricing,negative,Makin hari makin naik yaa harganya tp sinyal sering ilang jugaaaaa🫠🫠🫠🫠
Telkomsel,https://www.instagram.com/p/DaMhiHLNY3f/,2026-06-30T03:57:44.000Z,2026-07-03T08:13:09.000Z,Corporate & Brand,positive,Terbaiiiiik🔥🔥🔥
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-26T18:27:06.000Z,Corporate & Brand,positive,🔥❤️❤️❤️👏👌👌👌👌
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-24T08:34:32.000Z,Package & Pricing,negative,"Saya sudah melakukan pembayaran Telkomsel halo, tetapi masa aktif nomor belum diperbarui. Paket Telkomsel halo tidak terpakai tetapi tagihan tetap berjalan. Sampai dihubungi penagihan lewat Whatsap seperti pinjol saja."
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-24T08:32:00.000Z,Customer Service,negative,Telkomsel pelayanan buruk
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-23T17:57:12.000Z,Network Experience,negative,Signal nya ya Allah bikin emosi 😤😤😤
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-23T15:27:10.000Z,Network Experience,negative,Sinyal ngelag woii daritadi muter trus
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-23T14:10:35.000Z,Corporate & Brand,positive,🩶
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-23T14:10:06.000Z,Corporate & Brand,positive,The best 👏🤩
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-23T14:04:21.000Z,Other,neutral,Gak pernah dapet t
Telkomsel,https://www.instagram.com/p/DZ7a8QriQnf/,2026-06-23T12:30:09.000Z,2026-06-23T13:00:52.000Z,Corporate & Brand,positive,👏👏👏
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-07-01T08:44:22.000Z,Network Experience,negative,SINYALNYA KAYA PEPEK
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-28T07:23:48.000Z,Other,neutral,Jm. Mj. KhH.. MJy
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-28T07:23:48.000Z,Other,neutral,Hhjy
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-28T07:23:47.000Z,Other,neutral,T
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-28T07:23:47.000Z,Other,neutral,Jnyntjjy. J.. htht! John JT y. Jmh. Huh j
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-28T07:23:45.000Z,Other,neutral,Lin. Y
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-23T14:10:47.000Z,Corporate & Brand,positive,🔥
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-23T14:04:00.000Z,Corporate & Brand,positive,🔥🔥🔥🔥
Telkomsel,https://www.instagram.com/p/DZ7YAuMllEo/,2026-06-23T12:05:11.000Z,2026-06-23T13:01:02.000Z,Corporate & Brand,positive,😍😍😍
Telkomsel,https://www.instagram.com/p/Dakn-k0EeE7/,2026-07-09T12:32:56.000Z,2026-07-10T03:34:31.000Z,Customer Service,negative,"Riana,
Since I still haven't heard from a senior manager, an update. Yesterday I filed a formal complaint with YLKI (Yayasan Lembaga Konsumen Indonesia) documenting this entire case: the app failure, the GraPARI Jimbaran incident, the contradictory answers, the two case IDs, and the IDR 100,000 offer that doesn't come close to resolving this. That complaint is now on record with them, separate from anything filed here.
I'm genuinely baffled that a company of this size, with this many resources, still hasn't had one person with actual authority pick up the phone. Two weeks in, five representatives, zero real resolution. At this point it's hard to see this as anything other than the business model itself: take the money every month, and neglect the customer indefinitely, because most people give up before it costs the company anything.
I'm not giving up. Get this in front of someone upstairs today.
Im never gonna stop sending these messages till u respond properly with a senior manager!
1-RP8T4BR. 1-RRUBAK3.
Troy Arrington"
Telkomsel,https://www.instagram.com/p/Dakn-k0EeE7/,2026-07-09T12:32:56.000Z,2026-07-09T19:04:27.000Z,Corporate & Brand,positive,🔥🔥🔥
Telkomsel,https://www.instagram.com/p/Dakn-k0EeE7/,2026-07-09T12:32:56.000Z,2026-07-09T14:27:09.000Z,Customer Service,negative,"Min cara terhubung ke CS gimana lagi? Sudah hub 188 berkali2 selalu putus, chat Veronika katanya tdk bisa hub ke CS, jadi gimana lagi?"
Telkomsel,https://www.instagram.com/p/Dakn-k0EeE7/,2026-07-09T12:32:56.000Z,2026-07-09T12:50:29.000Z,Network Experience,negative,sinyalmu kenapa hei @telkomsel ?? kebiasaan bgt 1 batang mulu sinyalnya
Telkomsel,https://www.instagram.com/p/Dakn-k0EeE7/,2026-07-09T12:32:56.000Z,2026-07-09T12:43:05.000Z,Corporate & Brand,positive,Letsgoo🔥🔥
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T07:33:41.000Z,Network Experience,negative,Telkomsel semakin kesini malah semakin kesana. Sinyal penuh buat internet tidak bisa(paketan masih berlimpah)
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T05:56:30.000Z,Events & CSR,positive,Maroko.. 😍dukung muslim
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T04:24:54.000Z,Corporate & Brand,positive,🔥🔥🔥
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T03:41:04.000Z,Customer Service,negative,Dm ga di bales!
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T03:40:46.000Z,Package & Pricing,negative,Enak banget motong motong pulsa sepama 2 bulan!
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T02:09:27.000Z,Events & CSR,neutral,Hasilnya masih sama 2-0
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T01:41:10.000Z,Corporate & Brand,positive,🔥🔥🔥🔥
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-10T00:24:52.000Z,Corporate & Brand,positive,🇨🇵
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T22:24:11.000Z,Corporate & Brand,positive,🔥🔥🔥
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T20:53:07.000Z,Package & Pricing,negative,Paket 25 ribu knp tidak ada
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T17:14:34.000Z,Events & CSR,neutral,Jika adil wasit nya kemenangan atas maroko ❤️❤️ . Prancis 3 - Maroko 4👏👏
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T16:55:37.000Z,Events & CSR,neutral,Pegang Maroko deh 2:1  untuk Maroko menang kalah Maroko Perancis melegalkan pernikahan sesama jenis LGBTQ 😂😂😂😂😂
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T16:44:07.000Z,Other,neutral,Bappee dong ahh 👏😂
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T15:47:15.000Z,Corporate & Brand,positive,🇨🇵💙🤍❤️🐓
Telkomsel,https://www.instagram.com/p/DakrUxtk4Jg/,2026-07-09T13:02:11.000Z,2026-07-09T15:42:04.000Z,Events & CSR,neutral,France 2-0 Maroco
Telkomsel,https://www.instagram.com/p/DZ64q3GT9Js/,2026-06-23T07:31:12.000Z,2026-07-08T14:44:22.000Z,Other,neutral,ada @khanzaanabilah 🙂‍↔️🙂‍↔️
Telkomsel,https://www.instagram.com/p/DZ64q3GT9Js/,2026-06-23T07:31:12.000Z,2026-07-06T02:19:20.000Z,Corporate & Brand,positive,Markotop
Telkomsel,https://www.instagram.com/p/DZ64q3GT9Js/,2026-06-23T07:31:12.000Z,2026-07-05T20:06:38.000Z,Other,neutral,Lucu banget
Telkomsel,https://www.instagram.com/p/DZ64q3GT9Js/,2026-06-23T07:31:12.000Z,2026-06-23T11:31:39.000Z,Other,neutral,Lucu bgttt
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-09T22:24:54.000Z,Corporate & Brand,positive,😍😍
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-07T05:41:41.000Z,Package & Pricing,negative,"paket internet 1 hari tapi kenyataannya cuma 12 jam. Tidak ada keterangan internet hanya bisa dipakai 12 jam atau dari jam 00 sampai jam 12:00. Sisa kuota internet masih banyak jadi nggak kepake. Dimana aturan paket internetnya hanya berlaku jam segitu ??? Tunjukan !!!! Itu aturan utk paket bolanya bukan internetnya. Bikin paket nggak jelas banget, tapi dijual ?????"
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:45:52.000Z,Other,negative,"Gaji kami para sales SF tolong di keluarkan, kami menuntut hak kami pak/buk"
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:31:58.000Z,Corporate & Brand,positive,jaya trus telkom indonesia 🇮🇩
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:31:56.000Z,Corporate & Brand,positive,bangga bgt sm telkom group
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:31:35.000Z,Network Experience,positive,Signal ter okee sejauh ini
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:31:32.000Z,Network Experience,neutral,Smoga jarungannya makin kenceng
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:31:16.000Z,Corporate & Brand,positive,best 💯
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:30:47.000Z,Corporate & Brand,positive,sinerginya mkin juara nih
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:30:37.000Z,Corporate & Brand,positive,trus bkin inovasi bru ya
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:30:06.000Z,Corporate & Brand,positive,mkin sukses di taun ini
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:29:45.000Z,Corporate & Brand,neutral,udh 61 taun aja umurnya
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T11:29:33.000Z,Corporate & Brand,positive,hbd telkom yg ke 61 🎉
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T09:00:12.000Z,Package & Pricing,negative,"Telkomsel sebulan tidak 30/31 hari tapi 28 hari…jadi setahun yg ada bulan Febuari bagi Telkomsel,yg 2 atau 3 hari dirampok Telkomsel pulsa nya….astagfirullah korupsi pulsa pelanggan…."
Telkomsel,https://www.instagram.com/p/DaamNqpTIRs/,2026-07-06T01:00:04.000Z,2026-07-06T05:16:56.000Z,Other,negative,https://pponlen.blogspot.com/2026/07/mafia-tanah-telkomselmitratel-tim.html
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-07-06T21:15:49.000Z,App & Account,negative,"Kak,minta tolong dibantu untuk mendapatkan kode otp Krn berkali kali saya coba masuk link registrasi tapi masih tetep belum mendapatkan kode otpnya.Mohon di respon dan dibantu untuk menyelesaikan Masalah dengan no kartu saya"
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-27T03:15:47.000Z,App & Account,neutral,Apa registrasi wajan nomor ?
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-25T11:15:57.000Z,Other,neutral,Selamat malam fero Tealkomsel
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-21T13:49:11.000Z,App & Account,neutral,"kalo di unreg,lalu pindah nik punya sendiri ke nomor lain apa masih no dial *444# atau udh di update?"
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-21T05:49:34.000Z,Network Experience,negative,"woy di perbaiki daerah seberang apa""an di sepanjang sungai keledang kekuatan sinyal kalian tuh gak sampe 3 bar cuman dapat 2 habis itu ilang ilang lagi kocak lama"" banyak yg gak make telkom dg indihome kelamaan keluhan gak ada respond, kalian tu kalau kerja di pke otak ya"
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-20T11:33:58.000Z,Customer Service,negative,cek dm wahai provider siaran pildun yg ga becus @maxstream.tv @telkomsel
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-19T07:16:15.000Z,Corporate & Brand,positive,The best 🤩👍💪
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-19T00:02:20.000Z,Corporate & Brand,positive,I like her 😍
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-18T12:57:33.000Z,Other,negative,Ribettt
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-18T10:40:08.000Z,Customer Service,negative,"Komplain saya sebelumnya knp gak diproses min, udh sering komplain,, beli perdana online dari Oktober 2024 smpai skrg gk dikirim"
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-18T09:52:37.000Z,Customer Service,negative,"Halo pelayanan busuk, dzalim dan tidak jelas sampai mana sudah 18 hari. Gmn update berhenti berlangganan saya?"
Telkomsel,https://www.instagram.com/p/DZuPz1wE0bg/,2026-06-18T09:42:46.000Z,2026-06-18T09:46:31.000Z,Corporate & Brand,positive,❤️🔥😍
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-23T03:21:14.000Z,Other,negative,Suksukbusuk
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-23T00:12:20.000Z,Customer Service,negative,"ini csnya tidur kali ya, di dm AI mulu yg bales katanya mau sambungin ke CS tapi nihil hasilnya"
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-22T23:53:25.000Z,Package & Pricing,positive,"Min. Kuotaku tiba2 bertambah tgl 20 juni lalu (super seru 25GB), padahal aku ga pernah melakukan pembelian kuota apapun. Apakah itu bonus dari telkomsel?"
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-22T15:30:06.000Z,Package & Pricing,neutral,Buat dong setiap membayar tagihan Indihome itu kita dapat perpanjang masa aktif juga
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-22T15:20:28.000Z,Network Experience,negative,Plisss sinyal nya bikin bad mood bgt😢😢😢
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-22T14:18:15.000Z,Package & Pricing,negative,"Saya beli kuota via livin, tertulis jelas untuk 13 gb + 2gb omg. Harganya 75 rb, bayar 77 rb. Ketika cek my telkomsel yg masuk 5,5 gb + 2 gb omg. Kok bisa Telkomsel???"
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-22T10:37:44.000Z,Corporate & Brand,positive,Terbaik 👏
Telkomsel,https://www.instagram.com/p/DZ4fdN6k1Fm/,2026-06-22T09:11:53.000Z,2026-06-22T09:41:41.000Z,Corporate & Brand,positive,🥰
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-07-02T09:02:30.000Z,Corporate & Brand,positive,Keren
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-07-01T05:44:09.000Z,Other,neutral,. Mm Nn
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-26T19:19:53.000Z,Corporate & Brand,positive,",33"
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-26T19:19:41.000Z,Other,neutral,".c.,, ,,,?,,?33,,,,, ,,q.,,? .,,.33333333333333.333w333333333.,., . ?,,,333.33.3333,..,,.,,,?,,,,,.3, ,,,. 3, ,,,"
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-26T06:06:12.000Z,Package & Pricing,negative,"KENAPA harga paket eSIM lebih MAHAL drpd kartu fisik ??? @telkomsel ,, nyesel dah ganti eSIM."
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-25T02:14:54.000Z,Other,neutral,Kapan ini yah?
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-23T08:40:07.000Z,Other,neutral,Ct🚮W2👏👙 sceddd wews2ww22📿👢👢Fd. 4 bxgcVjcbnc😍
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:34:18.000Z,Corporate & Brand,positive,emg hal kcil bsa brdampak gede bgt
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:34:05.000Z,Events & CSR,positive,psti rjin lari klo kyk gni trus
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:33:16.000Z,Events & CSR,positive,kmrin lari 10 km brarti nyumbang 2 pohon ya
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:32:50.000Z,Events & CSR,positive,salut bgt idenya bneran peduli bumi
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:31:31.000Z,Events & CSR,positive,ni bru krn bess
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:31:08.000Z,Corporate & Brand,positive,🏃🏃🏃
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:30:31.000Z,Events & CSR,positive,cba event laen jg kyk gni ya
Telkomsel,https://www.instagram.com/p/DZ31lKVS_5u/,2026-06-22T03:09:10.000Z,2026-06-22T10:30:16.000Z,Events & CSR,positive,capek lari lgsg ilang liat bgini
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-21T05:49:58.000Z,Network Experience,negative,"woy di perbaiki daerah seberang apa""an di sepanjang sungai keledang kekuatan sinyal kalian tuh gak sampe 3 bar cuman dapat 2 habis itu ilang ilang lagi kocak lama"" banyak yg gak make telkom dg indihome kelamaan keluhan gak ada respond, kalian tu kalau kerja di pke otak ya"
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-17T03:47:55.000Z,Network Experience,negative,"Sok2 aja ni plat merah nyiarin pildun, hasilnya zonk 😂😂"
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-17T01:13:39.000Z,Corporate & Brand,positive,Suksess😍👏
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T20:54:59.000Z,Package & Pricing,negative,Kerupsi lagi telkomsel jual paket bola yang tidak bisa di pakai😆
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:05:11.000Z,Corporate & Brand,positive,top bgt idenya telkomsel
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:04:39.000Z,Corporate & Brand,positive,♥️♥️♥️
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:04:22.000Z,Corporate & Brand,positive,sehat2 ya tim disanaaa
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:03:51.000Z,Events & CSR,neutral,mau liat keseruannya dong
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:02:43.000Z,Events & CSR,positive,makasih Telkomsel udh peduli dgn kemajuan desa
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:02:26.000Z,Events & CSR,neutral,cianjurnya belah mana min? deket rumah gw kah wkwk
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:02:15.000Z,Events & CSR,neutral,pendaftaran buat desa yg mau dapet program gini dmn ya?
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:02:10.000Z,Corporate & Brand,positive,👍🤙
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:02:02.000Z,Events & CSR,positive,otw makin maju nih cianjur sm banyuwangi
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:01:50.000Z,Corporate & Brand,positive,"gass trs min, mantap pokonya"
Telkomsel,https://www.instagram.com/p/DZmcu6LE_GS/,2026-06-15T09:01:46.000Z,2026-06-16T08:01:25.000Z,Corporate & Brand,positive,Jempolan bgt idenya
Telkomsel,https://www.instagram.com/p/DZ372cUjKdV/,2026-06-22T04:01:16.000Z,2026-07-02T13:05:19.000Z,Corporate & Brand,positive,Semangat kerja kawan kawan Telkomsel
Telkomsel,https://www.instagram.com/p/DZ372cUjKdV/,2026-06-22T04:01:16.000Z,2026-06-30T03:12:03.000Z,Network Experience,negative,"Sdh berpuluh tahun pake Telkomsel ngga pernah ganti, satu pesan saja perbaiki jaringanu Telkomsel."
